resultId,raceId,driverId,constructorId,grid,position,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,date,name,lat,lng,code,driver_standings_points,driver_standings_position,constructor_standings_points,constructor_standings_position,q1,q2,q3,sprint_results_grid,sprint_results_positionOrder,sprint_results_points,sprint_results_laps,sprint_results_time,sprint_results_milliseconds,sprint_results_fastestLap,sprint_results_fastestLapTime,sprint_results_statusId,podium,driver_standings_points_PRE_RACE,driver_standings_position_PRE_RACE,constructor_standings_position_PRE_RACE,driver_age,driver_points_avg_last_10,status_category,finished_lapped_rate_last_10,dnf_rate_last_10,disqualified_rate_last_10,not_classified_rate_last_10,driver_podium_rate_last_10,driver_avg_position_last_5,driver_total_podiums,driver_races_completed,driver_races_at_circuit,driver_podium_rate_at_circuit,constructor_podium_rate_at_circuit,positionOrder_trend_season,driver_sprint_points_avg_last_5,driver_avg_grid_last_5,constructor_podium_rate_last_15
1999,114,4,4,8,5,4.0,78,+36.251,6175261,\N,\N,\N,\N,1,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,ALO,29.0,5.0,80.0,7.0,1:15.884,1:27.473,1:27.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,25.0,4.0,3.0,21.83983572895277,3.4,Finished,0.2,0.4,0.0,0.0,0.3,8.4,464.0,106.0,1,0.0,0.0,2.5,0.0,7.0,0.1333333333333333
2000,114,15,4,4,6,3.0,78,+40.972,6179982,\N,\N,\N,\N,1,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,TRU,51.0,6.0,80.0,7.0,1:15.500,1:26.965,1:26.828,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,10.0,9.0,4.0,28.88432580424367,2.7,Finished,0.3,0.4,0.0,0.0,0.2,6.6,464.0,23.0,6,0.0,0.0,1.5999999999999996,0.0,7.6,0.1333333333333333
2001,114,14,1,6,7,2.0,78,+41.227,6180237,\N,\N,\N,\N,1,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,COU,425.0,7.0,506.0,2.0,1:15.700,1:26.899,1:27.104,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,23.0,5.0,1.0,32.18069815195072,2.6,Finished,0.3,0.4,0.0,0.0,0.2,7.2,464.0,103.0,8,0.375,0.3684210526315789,-1.4000000000000017,0.0,10.0,0.2
2002,114,22,6,7,8,1.0,78,+53.266,6192276,\N,\N,\N,\N,1,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,BAR,294.0,8.0,1164.0,1.0,1:15.820,1:26.735,1:27.187,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,26.0,3.0,2.0,31.02258726899384,3.2,Finished,0.3,0.3,0.0,0.0,0.3,7.6,465.0,147.0,9,0.3333333333333333,0.631578947368421,-0.600000000000001,0.0,10.8,0.2666666666666666
2003,114,43,7,10,9,0.0,77,\N,\N,\N,\N,\N,\N,11,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,\N,3.0,9.0,67.0,8.0,1:16.744,1:27.492,1:28.050,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,14.0,9.0,29.697467488021903,3.2,Finished_Lapped,0.3,0.3,0.0,0.0,0.3,8.4,465.0,155.0,0,0.0,0.0,-0.6000000000000009,0.0,11.4,0.2666666666666666
2004,114,21,17,12,10,0.0,77,\N,\N,\N,\N,\N,\N,11,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,FIS,92.0,10.0,93.0,6.0,1:16.967,1:27.993,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,10.0,8.0,5.0,30.376454483230663,3.2,Finished_Lapped,0.3,0.3,0.0,0.0,0.3,8.0,465.0,6.0,7,0.2857142857142857,0.0,0.199999999999999,0.0,9.4,0.2666666666666666
2005,114,2,15,14,11,0.0,76,\N,\N,\N,\N,\N,\N,12,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,HEI,20.0,11.0,188.0,5.0,1:17.176,1:28.413,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,15.0,7.0,26.05886379192334,3.2,Finished_Lapped,0.3,0.3,0.0,0.0,0.3,9.4,465.0,114.0,3,0.0,0.0555555555555555,0.4000000000000003,0.0,9.0,0.1333333333333333
2006,114,52,17,16,12,0.0,76,\N,\N,\N,\N,\N,\N,12,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,\N,1.0,12.0,93.0,6.0,1:17.452,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,16.0,5.0,28.032854209445585,2.4,Finished_Lapped,0.4,0.3,0.0,0.0,0.2,10.6,465.0,56.0,0,0.0,0.0,-0.8000000000000017,0.0,9.4,0.2666666666666666
2007,114,44,7,17,13,0.0,74,\N,\N,\N,\N,\N,\N,14,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,\N,64.0,13.0,67.0,8.0,1:17.464,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,18.0,9.0,36.74469541409993,1.4,Finished_Lapped,0.4,0.4,0.0,0.0,0.1,13.6,465.0,6.0,8,0.125,0.0,-0.1000000000000011,0.0,10.6,0.2666666666666666
2008,114,35,16,11,\N,0.0,63,\N,\N,\N,\N,\N,\N,5,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,VIL,216.0,14.0,252.0,4.0,1:16.755,1:27.899,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,13.0,6.0,32.145106091718,1.1,DNF,0.4,0.4,0.0,0.0,0.1,14.0,465.0,131.0,7,0.0,0.0,-0.5000000000000017,0.0,10.4,0.1333333333333333
2009,114,51,18,19,\N,0.0,29,\N,\N,\N,\N,\N,\N,69,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,\N,0.0,15.0,17.0,9.0,1:20.063,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,20.0,10.0,24.83504449007529,1.1,DNF,0.5,0.3,0.0,0.0,0.1,13.8,465.0,122.0,0,0.0,0.0,-1.2000000000000022,0.0,12.2,0.2666666666666666
2010,114,50,18,18,\N,0.0,28,\N,\N,\N,\N,\N,\N,69,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,\N,17.0,16.0,17.0,9.0,1:18.706,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,19.0,10.0,31.241615331964407,1.0,DNF,0.4,0.4,0.0,0.0,0.1,14.6,465.0,6.0,5,0.0,0.0,1.0999999999999992,0.0,15.4,0.2666666666666666
2011,114,17,19,9,\N,0.0,16,\N,\N,\N,\N,\N,\N,9,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,WEB,6.0,17.0,6.0,10.0,1:16.237,1:26.835,1:27.659,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,4.0,12.0,8.0,26.75975359342916,0.8,DNF,0.5,0.4,0.0,0.0,0.1,13.8,465.0,97.0,1,0.0,0.1666666666666666,-2.0000000000000004,0.0,15.6,0.2
2012,114,42,19,13,\N,0.0,10,\N,\N,\N,\N,\N,\N,10,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,PIZ,0.0,18.0,6.0,10.0,1:17.103,1:28.269,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,17.0,8.0,22.71868583162217,0.2,DNF,0.6,0.4,0.0,0.0,0.0,12.0,465.0,23.0,0,0.0,0.1428571428571428,-0.7000000000000031,0.0,15.0,0.2
2013,114,49,15,15,\N,0.0,0,\N,\N,\N,\N,\N,\N,3,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,\N,168.0,19.0,188.0,5.0,1:17.402,1:28.686,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,7.0,11.0,7.0,36.03832991101985,0.2,DNF,0.5,0.5,0.0,0.0,0.0,13.6,465.0,6.0,9,0.0,0.0526315789473684,3.2,0.0,15.6,0.1333333333333333
2014,114,18,16,20,\N,0.0,0,\N,\N,\N,\N,\N,\N,73,2003,7,6,2003-06-01,Monaco Grand Prix,43.7347,7.42056,BUT,36.0,20.0,252.0,4.0,1:19.385,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,8.0,10.0,6.0,23.36481861738536,0.7,DNF,0.5,0.4,0.0,0.0,0.0,11.8,465.0,149.0,3,0.0,0.0,-0.9000000000000011,0.0,13.4,0.1333333333333333
2015,115,30,6,3,1,10.0,70,1:31:13.591,5473591,\N,\N,\N,\N,1,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,MSC,880.0,1.0,1178.0,1.0,1:16.047,1:25.960,1:26.760,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,44.0,2.0,2.0,34.444900752908964,1.3,Finished,0.5,0.3,0.0,0.0,0.1,8.6,466.0,57.0,9,0.6666666666666666,0.6111111111111112,-2.200000000000001,0.0,10.4,0.1333333333333333
2016,115,23,3,1,2,8.0,70,+0.784,5474375,\N,\N,\N,\N,1,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,SCH,210.0,2.0,322.0,3.0,1:15.529,1:25.643,1:26.202,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,25.0,7.0,3.0,27.95893223819301,1.8,Finished,0.4,0.3,0.0,0.0,0.1,8.0,466.0,148.0,6,0.1666666666666666,0.2222222222222222,-0.4000000000000003,0.0,7.2,0.0666666666666666
2017,115,31,3,2,3,6.0,70,+1.355,5474946,\N,\N,\N,\N,1,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,MON,112.0,3.0,322.0,3.0,1:15.923,1:26.355,1:26.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,25.0,5.0,3.0,27.734428473648187,2.8,Finished,0.4,0.2,0.0,0.0,0.2,6.4,467.0,107.0,2,0.0,0.2631578947368421,-1.8000000000000007,0.0,6.2,0.0666666666666666
2018,115,4,4,4,4,5.0,70,+4.481,5478072,\N,\N,\N,\N,1,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,ALO,34.0,4.0,85.0,7.0,1:16.048,1:26.965,1:26.828,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,29.0,3.0,4.0,21.87816563997262,3.2,Finished,0.3,0.2,0.0,0.0,0.2,3.4,467.0,41.0,1,0.0,0.0,1.3999999999999997,0.0,4.8,0.1333333333333333
2019,115,22,6,5,5,4.0,70,+1:04.261,5537852,\N,\N,\N,\N,1,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,BAR,298.0,5.0,1178.0,1.0,1:16.143,1:26.459,1:26.973,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,27.0,4.0,1.0,31.06091718001369,3.3,Finished,0.2,0.2,0.0,0.0,0.2,4.2,467.0,24.0,9,0.3333333333333333,0.631578947368421,-0.6000000000000013,0.0,4.8,0.1333333333333333
2020,115,8,1,20,6,3.0,70,+1:10.502,5544093,\N,\N,\N,\N,1,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,RAI,84.0,6.0,509.0,2.0,1:18.626,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,48.0,1.0,1.0,23.66050650239562,4.1,Finished,0.2,0.1,0.0,0.0,0.3,4.0,468.0,156.0,2,0.0,0.1666666666666666,-3.384890606289034e-16,0.0,4.2,0.1333333333333333
2021,115,17,19,6,7,2.0,69,\N,\N,\N,\N,\N,\N,11,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,WEB,8.0,7.0,8.0,10.0,1:16.182,1:26.899,1:27.104,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,4.0,12.0,8.0,26.798083504449007,3.9,Finished_Lapped,0.1,0.2,0.0,0.0,0.3,6.6,468.0,41.0,1,0.0,0.0,0.6999999999999987,0.0,5.8,0.1333333333333333
2022,115,44,7,7,8,1.0,69,\N,\N,\N,\N,\N,\N,11,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,\N,65.0,8.0,68.0,8.0,1:16.598,1:26.735,1:27.187,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,17.0,9.0,36.78302532511978,3.9,Finished_Lapped,0.1,0.2,0.0,0.0,0.3,9.0,468.0,24.0,8,0.0,0.0,0.0999999999999977,0.0,8.6,0.1333333333333333
2023,115,50,18,15,9,0.0,68,\N,\N,\N,\N,\N,\N,12,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,\N,17.0,9.0,17.0,9.0,1:18.014,1:28.686,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,19.0,10.0,31.27994524298425,3.9,Finished_Lapped,0.1,0.2,0.0,0.0,0.3,11.2,468.0,132.0,4,0.0,0.0,0.6999999999999985,0.0,10.6,0.1333333333333333
2024,115,42,19,13,10,0.0,64,\N,\N,\N,\N,\N,\N,14,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,PIZ,0.0,10.0,8.0,10.0,1:17.337,1:28.269,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,18.0,8.0,22.757015742642025,3.4,Finished_Lapped,0.1,0.3,0.0,0.0,0.3,13.2,468.0,98.0,0,0.0,0.0,-0.1000000000000016,0.0,11.8,0.1333333333333333
2025,115,43,7,9,11,0.0,64,\N,\N,\N,\N,\N,\N,16,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,\N,3.0,11.0,68.0,8.0,1:16.826,1:26.835,1:27.659,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,13.0,9.0,29.73579739904175,2.8,Finished_Lapped,0.2,0.3,0.0,0.0,0.2,14.6,468.0,7.0,0,0.0,0.0,-0.4000000000000006,0.0,13.4,0.1333333333333333
2026,115,51,18,18,\N,0.0,60,\N,\N,\N,\N,\N,\N,6,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,\N,0.0,12.0,17.0,9.0,1:18.560,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,20.0,10.0,24.87337440109514,2.3,DNF,0.2,0.4,0.0,0.0,0.2,14.2,468.0,7.0,0,0.0,0.0,-1.4000000000000024,0.0,15.4,0.1333333333333333
2027,115,18,16,17,\N,0.0,51,\N,\N,\N,\N,\N,\N,6,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,BUT,36.0,13.0,252.0,4.0,1:18.205,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,8.0,10.0,6.0,23.4031485284052,1.3,DNF,0.2,0.5,0.0,0.0,0.1,15.6,468.0,7.0,3,0.0,0.0,1.199999999999999,0.0,16.0,0.0666666666666666
2028,115,14,1,11,\N,0.0,47,\N,\N,\N,\N,\N,\N,6,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,COU,425.0,14.0,509.0,2.0,1:17.024,1:27.899,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,25.0,6.0,2.0,32.219028062970565,1.1,DNF,0.2,0.5,0.0,0.0,0.1,13.8,468.0,58.0,9,0.1111111111111111,0.1578947368421052,0.5999999999999995,0.0,13.6,0.1333333333333333
2029,115,2,15,12,\N,0.0,47,\N,\N,\N,\N,\N,\N,5,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,HEI,20.0,15.0,188.0,5.0,1:17.086,1:27.993,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,15.0,7.0,26.09719370294319,1.0,DNF,0.3,0.5,0.0,0.0,0.1,12.4,468.0,148.0,3,0.0,0.0,-1.300000000000002,0.0,13.8,0.0
2030,115,15,4,8,\N,0.0,22,\N,\N,\N,\N,\N,\N,3,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,TRU,51.0,16.0,85.0,7.0,1:16.718,1:27.473,1:27.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,13.0,8.0,4.0,28.92265571526352,0.5,DNF,0.3,0.5,0.0,0.0,0.0,11.8,468.0,57.0,6,0.0,0.0,-0.8999999999999999,0.0,12.6,0.1333333333333333
2031,115,21,17,16,\N,0.0,20,\N,\N,\N,\N,\N,\N,6,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,FIS,92.0,17.0,93.0,6.0,1:18.036,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,10.0,9.0,5.0,30.41478439425052,0.5,DNF,0.4,0.4,0.0,0.0,0.0,10.8,468.0,104.0,7,0.5714285714285714,0.1666666666666666,1.699999999999999,0.0,11.2,0.0666666666666666
2032,115,52,17,19,\N,0.0,20,\N,\N,\N,\N,\N,\N,5,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,\N,1.0,18.0,93.0,6.0,1:18.692,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,16.0,5.0,28.07118412046544,0.5,DNF,0.4,0.4,0.0,0.0,0.0,9.2,468.0,115.0,0,0.0,0.1578947368421052,-1.8000000000000014,0.0,10.4,0.0666666666666666
2033,115,35,16,14,\N,0.0,14,\N,\N,\N,\N,\N,\N,23,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,VIL,216.0,19.0,252.0,4.0,1:17.347,1:28.413,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,14.0,6.0,32.18343600273785,0.5,DNF,0.4,0.4,0.0,0.0,0.0,10.6,468.0,7.0,7,0.1428571428571428,0.0,0.7999999999999995,0.0,11.4,0.0666666666666666
2034,115,49,15,10,\N,0.0,6,\N,\N,\N,\N,\N,\N,40,2003,8,7,2003-06-15,Canadian Grand Prix,45.5,-73.5228,\N,168.0,20.0,188.0,5.0,1:16.939,1:27.492,1:28.050,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,7.0,11.0,7.0,36.0766598220397,0.5,DNF,0.4,0.4,0.0,0.0,0.0,12.2,468.0,123.0,8,0.0,0.0,3.7000000000000006,0.0,11.6,0.0
2035,116,23,3,3,1,10.0,60,1:34:43.622,5683622,\N,\N,\N,\N,1,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,SCH,220.0,1.0,340.0,3.0,1:31.619,1:25.960,1:26.760,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,33.0,4.0,3.0,27.99726214921287,1.3,Finished,0.3,0.4,0.0,0.0,0.1,11.4,469.0,150.0,6,0.0,0.3125,-0.4999999999999999,0.0,11.0,0.1333333333333333
2036,116,31,3,4,2,8.0,60,+16.821,5700443,\N,\N,\N,\N,1,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,MON,120.0,2.0,340.0,3.0,1:31.765,1:26.965,1:26.828,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,31.0,5.0,2.0,27.77275838466804,1.9,Finished,0.3,0.3,0.0,0.0,0.2,10.0,470.0,108.0,2,0.5,0.3529411764705882,-1.1000000000000003,0.0,9.0,0.1333333333333333
2037,116,22,6,5,3,6.0,60,+39.673,5723295,\N,\N,\N,\N,1,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,BAR,304.0,3.0,1188.0,1.0,1:31.780,1:26.459,1:26.973,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,31.0,6.0,1.0,31.09924709103354,2.3,Finished,0.3,0.2,0.0,0.0,0.2,8.6,470.0,42.0,8,0.25,0.4375,0.8999999999999999,0.0,6.8,0.2
2038,116,4,4,8,4,5.0,60,+1:05.731,5749353,\N,\N,\N,\N,1,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,ALO,39.0,4.0,90.0,7.0,1:32.424,1:27.473,1:27.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,34.0,3.0,4.0,21.916495550992472,2.6,Finished,0.3,0.2,0.0,0.0,0.2,6.6,470.0,157.0,1,0.0,0.0,-0.1000000000000002,0.0,5.4,0.0666666666666666
2039,116,30,6,2,5,4.0,60,+1:06.162,5749784,\N,\N,\N,\N,1,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,MSC,884.0,5.0,1188.0,1.0,1:31.555,1:26.355,1:26.493,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,54.0,1.0,1.0,34.483230663928815,3.6,Finished,0.2,0.2,0.0,0.0,0.3,3.0,471.0,25.0,7,0.8571428571428571,0.4705882352941176,0.2,0.0,3.0,0.2
2040,116,17,19,11,6,3.0,59,\N,\N,\N,\N,\N,\N,11,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,WEB,11.0,6.0,11.0,10.0,1:33.066,1:27.899,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,6.0,12.0,8.0,26.83641341546885,3.5,Finished_Lapped,0.3,0.2,0.0,0.0,0.3,4.0,471.0,149.0,1,0.0,0.0,-0.800000000000002,0.0,4.0,0.2
2041,116,18,16,12,7,2.0,59,\N,\N,\N,\N,\N,\N,11,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,BUT,38.0,7.0,254.0,4.0,1:33.395,1:27.993,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,8.0,10.0,6.0,23.44147843942505,3.5,Finished_Lapped,0.2,0.3,0.0,0.0,0.3,6.0,471.0,25.0,3,0.0,0.0,2.1,0.0,7.0,0.0666666666666666
2042,116,2,15,20,8,1.0,59,\N,\N,\N,\N,\N,\N,11,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,HEI,21.0,8.0,189.0,5.0,1:36.401,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,16.0,7.0,26.13552361396304,3.5,Finished_Lapped,0.1,0.4,0.0,0.0,0.3,8.0,471.0,59.0,2,0.0,0.0,1.1,0.0,8.4,0.2
2043,116,49,15,15,9,0.0,59,\N,\N,\N,\N,\N,\N,11,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,\N,168.0,9.0,189.0,5.0,1:34.000,1:28.686,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,7.0,11.0,7.0,36.114989733059545,3.5,Finished_Lapped,0.1,0.4,0.0,0.0,0.3,11.2,471.0,58.0,8,0.125,0.0,2.1999999999999984,0.0,9.6,0.2
2044,116,42,19,16,10,0.0,59,\N,\N,\N,\N,\N,\N,11,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,PIZ,0.0,10.0,11.0,10.0,1:34.159,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,18.0,8.0,22.79534565366188,3.5,Finished_Lapped,0.2,0.3,0.0,0.0,0.3,13.0,471.0,151.0,0,0.0,0.0,-0.9000000000000021,0.0,11.6,0.2
2045,116,52,17,14,11,0.0,58,\N,\N,\N,\N,\N,\N,12,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,\N,1.0,11.0,93.0,6.0,1:33.827,1:28.413,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,17.0,5.0,28.109514031485283,2.7,Finished_Lapped,0.2,0.4,0.0,0.0,0.2,15.2,471.0,8.0,0,0.0,0.0,0.5999999999999989,0.0,14.2,0.2
2046,116,21,17,13,12,0.0,58,\N,\N,\N,\N,\N,\N,12,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,FIS,92.0,12.0,93.0,6.0,1:33.553,1:28.269,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,10.0,9.0,6.0,30.45311430527036,2.1,Finished_Lapped,0.2,0.5,0.0,0.0,0.1,16.0,471.0,8.0,7,0.0,0.0,0.0999999999999999,0.0,14.0,0.2
2047,116,51,18,19,13,0.0,58,\N,\N,\N,\N,\N,\N,12,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,\N,0.0,13.0,17.0,9.0,1:36.485,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,20.0,10.0,24.91170431211499,1.7,Finished_Lapped,0.2,0.6,0.0,0.0,0.1,15.4,471.0,116.0,0,0.0,0.0,-1.0,0.0,15.2,0.2
2048,116,50,18,18,14,0.0,57,\N,\N,\N,\N,\N,\N,13,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,\N,17.0,14.0,17.0,9.0,1:36.318,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,19.0,10.0,31.318275154004105,1.2,Finished_Lapped,0.3,0.6,0.0,0.0,0.1,13.2,471.0,8.0,5,0.0,0.0,-1.400000000000002,0.0,16.2,0.2
2049,116,14,1,9,15,0.0,56,\N,\N,\N,\N,\N,\N,14,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,COU,425.0,15.0,509.0,2.0,1:32.742,1:26.835,1:27.659,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,25.0,7.0,2.0,32.257357973990416,0.2,Finished_Lapped,0.3,0.7,0.0,0.0,0.0,14.0,471.0,99.0,8,0.625,0.4375,0.8999999999999992,0.0,15.8,0.0
2050,116,43,7,10,\N,0.0,53,\N,\N,\N,\N,\N,\N,5,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,\N,3.0,16.0,68.0,8.0,1:32.949,1:27.492,1:28.050,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,13.0,9.0,29.7741273100616,0.0,DNF,0.3,0.7,0.0,0.0,0.0,12.6,471.0,149.0,0,0.0,0.0,0.0999999999999993,0.0,13.8,0.0666666666666666
2051,116,35,16,17,\N,0.0,51,\N,\N,\N,\N,\N,\N,6,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,VIL,216.0,17.0,254.0,4.0,1:34.596,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,3.0,14.0,5.0,32.2217659137577,0.0,DNF,0.3,0.7,0.0,0.0,0.0,13.0,471.0,8.0,7,0.2857142857142857,0.0,-0.5000000000000014,0.0,13.4,0.0666666666666666
2052,116,15,4,6,\N,0.0,37,\N,\N,\N,\N,\N,\N,32,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,TRU,51.0,18.0,90.0,7.0,1:31.976,1:26.899,1:27.104,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,13.0,8.0,4.0,28.960985626283367,0.0,DNF,0.3,0.7,0.0,0.0,0.0,13.8,471.0,124.0,5,0.2,0.0,-0.6000000000000015,0.0,11.4,0.0666666666666666
2053,116,44,7,7,\N,0.0,37,\N,\N,\N,\N,\N,\N,20,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,\N,65.0,19.0,68.0,8.0,1:32.350,1:26.735,1:27.187,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1.0,15.0,9.0,36.82135523613963,0.1,Finished_Lapped,0.4,0.6,0.0,0.0,0.0,13.6,471.0,105.0,7,0.0,0.0,-0.2999999999999999,0.0,9.8,0.0666666666666666
2054,116,8,1,1,\N,0.0,25,\N,\N,\N,\N,\N,\N,5,2003,9,20,2003-06-29,European Grand Prix,50.3356,6.9475,RAI,84.0,20.0,509.0,2.0,1:31.523,1:25.643,1:26.202,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,51.0,2.0,3.0,23.698836413415467,0.4,DNF,0.3,0.6,0.0,0.0,0.0,12.0,471.0,133.0,2,0.5,0.4117647058823529,-1.0000000000000002,0.0,11.6,0.0
2055,117,23,3,1,1,10.0,70,1:30:49.213,5449213,\N,\N,\N,\N,1,2003,10,8,2003-07-06,French Grand Prix,46.8642,3.16361,SCH,230.0,1.0,358.0,3.0,1:15.019,1:25.643,1:26.202,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,43.0,3.0,2.0,28.0164271047228,1.4,Finished,0.3,0.5,0.0,0.0,0.1,10.0,472.0,42.0,6,0.1666666666666666,0.3888888888888889,-1.2000000000000006,0.0,10.4,0.1333333333333333
